actual value,predicted value
3.600000000000000000e+01,5.542006683349609375e+01
3.500000000000000000e+01,3.716138458251953125e+01
3.400000000000000000e+01,4.964644622802734375e+01
3.300000000000000000e+01,3.543939208984375000e+01
3.200000000000000000e+01,3.615182495117187500e+01
3.100000000000000000e+01,3.915324401855468750e+01
3.000000000000000000e+01,3.864977264404296875e+01
2.900000000000000000e+01,3.464962768554687500e+01
2.800000000000000000e+01,4.901122283935546875e+01
2.700000000000000000e+01,3.197804260253906250e+01
2.600000000000000000e+01,3.528880310058593750e+01
2.500000000000000000e+01,4.828069305419921875e+01
2.400000000000000000e+01,3.609810638427734375e+01
2.300000000000000000e+01,2.558912658691406250e+01
2.200000000000000000e+01,3.372752380371093750e+01
2.100000000000000000e+01,4.529032135009765625e+01
2.000000000000000000e+01,3.293814849853515625e+01
1.900000000000000000e+01,1.916299438476562500e+01
1.800000000000000000e+01,4.195211029052734375e+01
1.700000000000000000e+01,3.294165802001953125e+01
1.600000000000000000e+01,2.540180206298828125e+01
1.500000000000000000e+01,3.077173614501953125e+01
1.400000000000000000e+01,1.131555938720703125e+01
1.300000000000000000e+01,1.426959228515625000e+01
1.200000000000000000e+01,1.550542449951171875e+01
1.100000000000000000e+01,1.630093383789062500e+01
1.000000000000000000e+01,2.336250305175781250e+00
9.000000000000000000e+00,2.248684692382812500e+01
8.000000000000000000e+00,8.672012329101562500e+00
7.000000000000000000e+00,1.613311767578125000e-01
6.000000000000000000e+00,3.421739959716796875e+01
5.000000000000000000e+00,2.518684387207031250e+00
4.000000000000000000e+00,1.224059295654296875e+01
3.000000000000000000e+00,1.038482666015625000e+01
2.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.057003784179687500e+01
0.000000000000000000e+00,1.059951782226562500e+00
3.350000000000000000e+02,2.302467498779296875e+02
3.340000000000000000e+02,2.008879547119140625e+02
3.330000000000000000e+02,2.184032287597656250e+02
3.320000000000000000e+02,2.207716217041015625e+02
3.310000000000000000e+02,2.045715866088867188e+02
3.300000000000000000e+02,2.135344467163085938e+02
3.290000000000000000e+02,2.126476135253906250e+02
3.280000000000000000e+02,1.999939041137695312e+02
3.270000000000000000e+02,2.045423812866210938e+02
3.260000000000000000e+02,2.174546127319335938e+02
3.250000000000000000e+02,2.035147399902343750e+02
3.240000000000000000e+02,2.064372787475585938e+02
3.230000000000000000e+02,2.005141754150390625e+02
3.220000000000000000e+02,2.197206192016601562e+02
3.210000000000000000e+02,2.005985336303710938e+02
3.200000000000000000e+02,2.115732192993164062e+02
3.190000000000000000e+02,1.874601974487304688e+02
3.180000000000000000e+02,1.968215332031250000e+02
3.170000000000000000e+02,1.878450317382812500e+02
3.160000000000000000e+02,1.761090621948242188e+02
3.150000000000000000e+02,2.030365447998046875e+02
3.140000000000000000e+02,1.913438796997070312e+02
3.130000000000000000e+02,1.938500976562500000e+02
3.120000000000000000e+02,1.846227722167968750e+02
3.110000000000000000e+02,1.909006042480468750e+02
3.100000000000000000e+02,1.863204727172851562e+02
3.090000000000000000e+02,1.975581359863281250e+02
3.080000000000000000e+02,1.721223449707031250e+02
3.070000000000000000e+02,1.744341583251953125e+02
3.060000000000000000e+02,1.773779830932617188e+02
3.050000000000000000e+02,1.949195480346679688e+02
3.040000000000000000e+02,1.792603912353515625e+02
3.030000000000000000e+02,1.624564132690429688e+02
3.020000000000000000e+02,1.535278320312500000e+02
3.010000000000000000e+02,1.957103576660156250e+02
3.000000000000000000e+02,1.798811950683593750e+02
2.990000000000000000e+02,1.655753479003906250e+02
2.980000000000000000e+02,1.641748428344726562e+02
2.970000000000000000e+02,1.666797943115234375e+02
2.960000000000000000e+02,1.662302932739257812e+02
2.950000000000000000e+02,1.688954544067382812e+02
2.940000000000000000e+02,1.679259262084960938e+02
2.930000000000000000e+02,1.556065979003906250e+02
2.920000000000000000e+02,1.514803924560546875e+02
2.910000000000000000e+02,1.777369918823242188e+02
2.900000000000000000e+02,1.681320037841796875e+02
2.890000000000000000e+02,1.819124221801757812e+02
2.880000000000000000e+02,1.501956253051757812e+02
2.870000000000000000e+02,1.602340087890625000e+02
2.860000000000000000e+02,1.512948226928710938e+02
2.850000000000000000e+02,1.589344100952148438e+02
2.840000000000000000e+02,1.759564895629882812e+02
2.830000000000000000e+02,1.412929916381835938e+02
2.820000000000000000e+02,1.467336502075195312e+02
2.810000000000000000e+02,1.524683990478515625e+02
2.800000000000000000e+02,1.412211990356445312e+02
2.790000000000000000e+02,1.520842132568359375e+02
2.780000000000000000e+02,1.554947357177734375e+02
2.770000000000000000e+02,1.556552352905273438e+02
2.760000000000000000e+02,1.511566543579101562e+02
2.750000000000000000e+02,1.776384506225585938e+02
2.740000000000000000e+02,1.548726043701171875e+02
2.730000000000000000e+02,1.588094024658203125e+02
2.720000000000000000e+02,1.639123077392578125e+02
2.710000000000000000e+02,1.648507843017578125e+02
2.700000000000000000e+02,1.499868469238281250e+02
2.690000000000000000e+02,1.566686019897460938e+02
2.680000000000000000e+02,1.565298385620117188e+02
2.670000000000000000e+02,1.375223693847656250e+02
2.660000000000000000e+02,1.374287796020507812e+02
2.650000000000000000e+02,1.547437438964843750e+02
2.640000000000000000e+02,1.674912872314453125e+02
2.630000000000000000e+02,1.451510772705078125e+02
2.620000000000000000e+02,1.362451324462890625e+02
2.610000000000000000e+02,1.473075637817382812e+02
2.600000000000000000e+02,1.550561218261718750e+02
2.590000000000000000e+02,1.501702499389648438e+02
2.580000000000000000e+02,1.546647338867187500e+02
2.570000000000000000e+02,1.252953262329101562e+02
2.560000000000000000e+02,1.288089599609375000e+02
2.550000000000000000e+02,1.170089492797851562e+02
2.540000000000000000e+02,1.452085342407226562e+02
2.530000000000000000e+02,1.341708602905273438e+02
2.520000000000000000e+02,1.530670852661132812e+02
2.510000000000000000e+02,1.457415237426757812e+02
2.500000000000000000e+02,1.357966537475585938e+02
2.490000000000000000e+02,1.160398330688476562e+02
2.480000000000000000e+02,1.312987289428710938e+02
2.470000000000000000e+02,1.373090744018554688e+02
2.460000000000000000e+02,1.519603576660156250e+02
2.450000000000000000e+02,1.211100921630859375e+02
2.440000000000000000e+02,9.323760223388671875e+01
2.430000000000000000e+02,1.523538589477539062e+02
2.420000000000000000e+02,1.300300292968750000e+02
2.410000000000000000e+02,1.574892196655273438e+02
2.400000000000000000e+02,1.408011398315429688e+02
2.390000000000000000e+02,1.349815902709960938e+02
2.380000000000000000e+02,1.417216720581054688e+02
2.370000000000000000e+02,1.239463119506835938e+02
2.360000000000000000e+02,1.300377044677734375e+02
2.350000000000000000e+02,1.302096939086914062e+02
2.340000000000000000e+02,1.303258972167968750e+02
2.330000000000000000e+02,1.351321182250976562e+02
2.320000000000000000e+02,1.219421157836914062e+02
2.310000000000000000e+02,1.357978363037109375e+02
2.300000000000000000e+02,1.217860412597656250e+02
2.290000000000000000e+02,1.250301284790039062e+02
2.280000000000000000e+02,1.195091552734375000e+02
2.270000000000000000e+02,1.373329925537109375e+02
2.260000000000000000e+02,1.290946426391601562e+02
2.250000000000000000e+02,1.225864639282226562e+02
2.240000000000000000e+02,1.395712966918945312e+02
2.230000000000000000e+02,1.257268829345703125e+02
2.220000000000000000e+02,1.399745254516601562e+02
2.210000000000000000e+02,1.088437423706054688e+02
2.200000000000000000e+02,1.319380645751953125e+02
2.190000000000000000e+02,1.277642288208007812e+02
2.180000000000000000e+02,1.179026184082031250e+02
2.170000000000000000e+02,1.049768295288085938e+02
2.160000000000000000e+02,1.252096557617187500e+02
2.150000000000000000e+02,1.018460693359375000e+02
2.140000000000000000e+02,9.516370391845703125e+01
2.130000000000000000e+02,1.126878356933593750e+02
2.120000000000000000e+02,1.371601715087890625e+02
2.110000000000000000e+02,1.267250976562500000e+02
2.100000000000000000e+02,1.047036819458007812e+02
2.090000000000000000e+02,1.433725128173828125e+02
2.080000000000000000e+02,1.219547119140625000e+02
2.070000000000000000e+02,1.220984725952148438e+02
2.060000000000000000e+02,1.218828277587890625e+02
2.050000000000000000e+02,1.307014160156250000e+02
2.040000000000000000e+02,1.418185043334960938e+02
2.030000000000000000e+02,1.005094985961914062e+02
2.020000000000000000e+02,1.322525787353515625e+02
2.010000000000000000e+02,1.259250717163085938e+02
2.000000000000000000e+02,1.296123428344726562e+02
1.990000000000000000e+02,1.035272293090820312e+02
1.980000000000000000e+02,1.276152648925781250e+02
1.970000000000000000e+02,1.161092071533203125e+02
1.960000000000000000e+02,1.075118637084960938e+02
1.950000000000000000e+02,1.205768127441406250e+02
1.940000000000000000e+02,1.243897018432617188e+02
1.930000000000000000e+02,1.068597030639648438e+02
1.920000000000000000e+02,1.196760635375976562e+02
1.910000000000000000e+02,1.112306900024414062e+02
1.900000000000000000e+02,1.293674697875976562e+02
1.890000000000000000e+02,8.184395599365234375e+01
1.880000000000000000e+02,1.024073562622070312e+02
1.870000000000000000e+02,8.466381835937500000e+01
1.860000000000000000e+02,1.083673477172851562e+02
1.850000000000000000e+02,1.061904067993164062e+02
1.840000000000000000e+02,1.126521987915039062e+02
1.830000000000000000e+02,1.232550506591796875e+02
1.820000000000000000e+02,1.108494110107421875e+02
1.810000000000000000e+02,1.185257949829101562e+02
1.800000000000000000e+02,1.096012802124023438e+02
1.790000000000000000e+02,9.038410949707031250e+01
1.780000000000000000e+02,1.006654663085937500e+02
1.770000000000000000e+02,1.094162139892578125e+02
1.760000000000000000e+02,1.282113113403320312e+02
1.750000000000000000e+02,1.301988983154296875e+02
1.740000000000000000e+02,1.231947097778320312e+02
1.730000000000000000e+02,9.930901336669921875e+01
1.720000000000000000e+02,1.390989074707031250e+02
1.710000000000000000e+02,1.117217712402343750e+02
1.700000000000000000e+02,1.097874755859375000e+02
1.690000000000000000e+02,7.806098937988281250e+01
1.680000000000000000e+02,1.042625198364257812e+02
1.670000000000000000e+02,1.058669586181640625e+02
1.660000000000000000e+02,1.229766387939453125e+02
1.650000000000000000e+02,1.050396957397460938e+02
1.640000000000000000e+02,1.162141647338867188e+02
1.630000000000000000e+02,1.189103927612304688e+02
1.620000000000000000e+02,1.240860366821289062e+02
1.610000000000000000e+02,1.098167953491210938e+02
1.600000000000000000e+02,1.154996948242187500e+02
1.590000000000000000e+02,1.023348617553710938e+02
1.580000000000000000e+02,1.204968109130859375e+02
1.570000000000000000e+02,1.377642288208007812e+02
1.560000000000000000e+02,8.749514770507812500e+01
1.550000000000000000e+02,1.062395019531250000e+02
1.540000000000000000e+02,1.662439193725585938e+02
1.530000000000000000e+02,1.150680465698242188e+02
1.520000000000000000e+02,1.137393035888671875e+02
1.510000000000000000e+02,9.392066192626953125e+01
1.500000000000000000e+02,9.424738311767578125e+01
1.490000000000000000e+02,1.160701599121093750e+02
1.480000000000000000e+02,9.641773223876953125e+01
1.470000000000000000e+02,9.664160156250000000e+01
1.460000000000000000e+02,1.134858398437500000e+02
1.450000000000000000e+02,1.009757156372070312e+02
1.440000000000000000e+02,1.130357284545898438e+02
1.430000000000000000e+02,1.015500717163085938e+02
1.420000000000000000e+02,8.550427246093750000e+01
1.410000000000000000e+02,1.179498443603515625e+02
1.400000000000000000e+02,1.087718887329101562e+02
1.390000000000000000e+02,1.322990112304687500e+02
1.380000000000000000e+02,8.700556945800781250e+01
1.370000000000000000e+02,8.719847869873046875e+01
1.360000000000000000e+02,1.200029525756835938e+02
1.350000000000000000e+02,1.272514190673828125e+02
1.340000000000000000e+02,9.794972229003906250e+01
1.330000000000000000e+02,8.526573944091796875e+01
1.320000000000000000e+02,8.636746215820312500e+01
1.310000000000000000e+02,1.081781768798828125e+02
1.300000000000000000e+02,9.549707031250000000e+01
1.290000000000000000e+02,8.243603515625000000e+01
1.280000000000000000e+02,9.532035064697265625e+01
1.270000000000000000e+02,1.068858184814453125e+02
1.260000000000000000e+02,8.245577239990234375e+01
1.250000000000000000e+02,8.916865539550781250e+01
1.240000000000000000e+02,1.155021209716796875e+02
1.230000000000000000e+02,9.746556091308593750e+01
1.220000000000000000e+02,1.011820983886718750e+02
1.210000000000000000e+02,1.241243591308593750e+02
1.200000000000000000e+02,1.047805557250976562e+02
1.190000000000000000e+02,8.841664886474609375e+01
1.180000000000000000e+02,9.358025360107421875e+01
1.170000000000000000e+02,8.517308044433593750e+01
1.160000000000000000e+02,1.054381103515625000e+02
1.150000000000000000e+02,1.141043090820312500e+02
1.140000000000000000e+02,1.077771301269531250e+02
1.130000000000000000e+02,8.569855499267578125e+01
1.120000000000000000e+02,8.064258575439453125e+01
1.110000000000000000e+02,9.049555969238281250e+01
1.100000000000000000e+02,9.599331665039062500e+01
1.090000000000000000e+02,1.145481414794921875e+02
1.080000000000000000e+02,8.213756561279296875e+01
1.070000000000000000e+02,1.149494323730468750e+02
1.060000000000000000e+02,1.033560028076171875e+02
1.050000000000000000e+02,7.941947174072265625e+01
1.040000000000000000e+02,8.990808868408203125e+01
1.030000000000000000e+02,8.558730316162109375e+01
1.020000000000000000e+02,8.333850097656250000e+01
1.010000000000000000e+02,9.729788970947265625e+01
1.000000000000000000e+02,9.326806640625000000e+01
9.900000000000000000e+01,9.801435852050781250e+01
9.800000000000000000e+01,6.953783416748046875e+01
9.700000000000000000e+01,1.057244644165039062e+02
9.600000000000000000e+01,7.500684356689453125e+01
9.500000000000000000e+01,8.248584747314453125e+01
9.400000000000000000e+01,7.483986663818359375e+01
9.300000000000000000e+01,7.503569030761718750e+01
9.200000000000000000e+01,9.752060699462890625e+01
9.100000000000000000e+01,7.228205108642578125e+01
9.000000000000000000e+01,9.232097625732421875e+01
8.900000000000000000e+01,8.382444000244140625e+01
8.800000000000000000e+01,9.426473999023437500e+01
8.700000000000000000e+01,2.962147521972656250e+01
8.600000000000000000e+01,6.129798889160156250e+01
8.500000000000000000e+01,6.549916839599609375e+01
8.400000000000000000e+01,1.434878463745117188e+02
8.300000000000000000e+01,7.549380493164062500e+01
8.200000000000000000e+01,8.637089538574218750e+01
8.100000000000000000e+01,6.240585327148437500e+01
8.000000000000000000e+01,7.862474060058593750e+01
7.900000000000000000e+01,7.218862915039062500e+01
7.800000000000000000e+01,1.034234848022460938e+02
7.700000000000000000e+01,5.419815826416015625e+01
7.600000000000000000e+01,1.047448348999023438e+02
7.500000000000000000e+01,9.145674133300781250e+01
7.400000000000000000e+01,6.057228851318359375e+01
7.300000000000000000e+01,1.024534683227539062e+02
7.200000000000000000e+01,7.237677764892578125e+01
7.100000000000000000e+01,5.363716888427734375e+01
7.000000000000000000e+01,5.373460388183593750e+01
6.900000000000000000e+01,7.904325103759765625e+01
6.800000000000000000e+01,1.049506835937500000e+02
6.700000000000000000e+01,8.312854766845703125e+01
6.600000000000000000e+01,6.852482604980468750e+01
6.500000000000000000e+01,8.031182861328125000e+01
6.400000000000000000e+01,7.494575500488281250e+01
6.300000000000000000e+01,8.745623779296875000e+01
6.200000000000000000e+01,6.066212463378906250e+01
6.100000000000000000e+01,5.446376800537109375e+01
6.000000000000000000e+01,3.770663452148437500e+01
5.900000000000000000e+01,6.104473114013671875e+01
5.800000000000000000e+01,7.542459869384765625e+01
5.700000000000000000e+01,6.858338165283203125e+01
5.600000000000000000e+01,5.794979858398437500e+01
5.500000000000000000e+01,6.642227172851562500e+01
5.400000000000000000e+01,6.272520446777343750e+01
5.300000000000000000e+01,6.822566986083984375e+01
5.200000000000000000e+01,3.123847198486328125e+01
5.100000000000000000e+01,6.147815704345703125e+01
5.000000000000000000e+01,4.100495147705078125e+01
4.900000000000000000e+01,3.879778289794921875e+01
4.800000000000000000e+01,8.291110229492187500e+01
4.700000000000000000e+01,9.739147949218750000e+01
4.600000000000000000e+01,3.613959503173828125e+01
4.500000000000000000e+01,1.908969116210937500e+01
4.400000000000000000e+01,5.488202667236328125e+01
4.300000000000000000e+01,3.738248443603515625e+01
4.200000000000000000e+01,6.265242767333984375e+01
4.100000000000000000e+01,5.917780303955078125e+01
4.000000000000000000e+01,5.594972991943359375e+01
3.900000000000000000e+01,4.620928955078125000e+01
3.800000000000000000e+01,4.390630340576171875e+01
3.700000000000000000e+01,2.766606903076171875e+01
3.600000000000000000e+01,4.742382812500000000e+01
3.500000000000000000e+01,1.257331085205078125e+01
3.400000000000000000e+01,3.895727539062500000e+01
3.300000000000000000e+01,3.481938934326171875e+01
3.200000000000000000e+01,3.000773620605468750e+01
3.100000000000000000e+01,4.038267517089843750e+01
3.000000000000000000e+01,6.766331481933593750e+01
2.900000000000000000e+01,5.184866333007812500e+01
2.800000000000000000e+01,3.650675201416015625e+01
2.700000000000000000e+01,3.467427825927734375e+01
2.600000000000000000e+01,5.876512908935546875e+01
2.500000000000000000e+01,3.772027587890625000e+01
2.400000000000000000e+01,2.513605499267578125e+01
2.300000000000000000e+01,2.459972381591796875e+01
2.200000000000000000e+01,7.366897583007812500e+00
2.100000000000000000e+01,4.236450195312500000e+01
2.000000000000000000e+01,3.913302612304687500e+01
1.900000000000000000e+01,2.428531646728515625e+01
1.800000000000000000e+01,3.329456329345703125e+01
1.700000000000000000e+01,1.812502288818359375e+01
1.600000000000000000e+01,2.234217834472656250e+01
1.500000000000000000e+01,3.400756072998046875e+01
1.400000000000000000e+01,1.421230316162109375e+01
1.300000000000000000e+01,4.321730041503906250e+01
1.200000000000000000e+01,3.913751220703125000e+01
1.100000000000000000e+01,1.918479919433593750e+01
1.000000000000000000e+01,1.728005218505859375e+01
9.000000000000000000e+00,2.276158142089843750e+01
8.000000000000000000e+00,4.721202087402343750e+01
7.000000000000000000e+00,3.918540954589843750e+00
6.000000000000000000e+00,1.428334808349609375e+01
5.000000000000000000e+00,3.729072570800781250e+00
4.000000000000000000e+00,1.428513336181640625e+01
3.000000000000000000e+00,1.191256713867187500e+01
2.000000000000000000e+00,1.001369476318359375e+01
1.000000000000000000e+00,1.455831146240234375e+01
0.000000000000000000e+00,0.000000000000000000e+00
2.010000000000000000e+02,2.273844833374023438e+02
2.000000000000000000e+02,2.117959518432617188e+02
1.990000000000000000e+02,2.144506835937500000e+02
1.980000000000000000e+02,2.207145309448242188e+02
1.970000000000000000e+02,2.115648956298828125e+02
1.960000000000000000e+02,2.045732269287109375e+02
1.950000000000000000e+02,1.889154968261718750e+02
1.940000000000000000e+02,1.915339889526367188e+02
1.930000000000000000e+02,2.073007431030273438e+02
1.920000000000000000e+02,2.155789871215820312e+02
1.910000000000000000e+02,1.973336715698242188e+02
1.900000000000000000e+02,1.935604171752929688e+02
1.890000000000000000e+02,1.865299301147460938e+02
1.880000000000000000e+02,1.940689544677734375e+02
1.870000000000000000e+02,1.862644653320312500e+02
1.860000000000000000e+02,1.775324935913085938e+02
1.850000000000000000e+02,2.013515243530273438e+02
1.840000000000000000e+02,1.939457931518554688e+02
1.830000000000000000e+02,1.945767440795898438e+02
1.820000000000000000e+02,1.900250244140625000e+02
1.810000000000000000e+02,1.972580032348632812e+02
1.800000000000000000e+02,1.841141586303710938e+02
1.790000000000000000e+02,1.951684494018554688e+02
1.780000000000000000e+02,1.897725296020507812e+02
1.770000000000000000e+02,1.842520980834960938e+02
1.760000000000000000e+02,1.808552169799804688e+02
1.750000000000000000e+02,1.915623092651367188e+02
1.740000000000000000e+02,1.933868484497070312e+02
1.730000000000000000e+02,2.105911941528320312e+02
1.720000000000000000e+02,1.827023773193359375e+02
1.710000000000000000e+02,1.695625381469726562e+02
1.700000000000000000e+02,1.805233078002929688e+02
1.690000000000000000e+02,1.765962142944335938e+02
1.680000000000000000e+02,1.874247131347656250e+02
1.670000000000000000e+02,1.743331146240234375e+02
1.660000000000000000e+02,1.647918319702148438e+02
1.650000000000000000e+02,1.673477020263671875e+02
1.640000000000000000e+02,1.867089233398437500e+02
1.630000000000000000e+02,1.856446533203125000e+02
1.620000000000000000e+02,1.611514053344726562e+02
1.610000000000000000e+02,1.693276672363281250e+02
1.600000000000000000e+02,1.474232406616210938e+02
1.590000000000000000e+02,3.343396224975585938e+02
1.580000000000000000e+02,1.750067825317382812e+02
1.570000000000000000e+02,1.650058288574218750e+02
1.560000000000000000e+02,1.483980178833007812e+02
1.550000000000000000e+02,1.735375289916992188e+02
1.540000000000000000e+02,1.635738830566406250e+02
1.530000000000000000e+02,1.728443222045898438e+02
1.520000000000000000e+02,1.373802642822265625e+02
1.510000000000000000e+02,1.605623168945312500e+02
1.500000000000000000e+02,1.712509841918945312e+02
1.490000000000000000e+02,1.498301773071289062e+02
1.480000000000000000e+02,1.600284576416015625e+02
1.470000000000000000e+02,1.665334777832031250e+02
1.460000000000000000e+02,1.366971817016601562e+02
1.450000000000000000e+02,1.624786834716796875e+02
1.440000000000000000e+02,2.057381057739257812e+02
1.430000000000000000e+02,1.468493804931640625e+02
1.420000000000000000e+02,1.660514602661132812e+02
1.410000000000000000e+02,1.498030776977539062e+02
1.400000000000000000e+02,1.555903854370117188e+02
1.390000000000000000e+02,1.495902481079101562e+02
1.380000000000000000e+02,1.487385253906250000e+02
1.370000000000000000e+02,1.502250900268554688e+02
1.360000000000000000e+02,1.555189056396484375e+02
1.350000000000000000e+02,1.568750076293945312e+02
1.340000000000000000e+02,1.340923080444335938e+02
1.330000000000000000e+02,1.437744140625000000e+02
1.320000000000000000e+02,1.544094696044921875e+02
1.310000000000000000e+02,1.327395248413085938e+02
1.300000000000000000e+02,1.383191070556640625e+02
1.290000000000000000e+02,1.381117858886718750e+02
1.280000000000000000e+02,1.349588470458984375e+02
1.270000000000000000e+02,1.505371856689453125e+02
1.260000000000000000e+02,1.326418457031250000e+02
1.250000000000000000e+02,1.420725021362304688e+02
1.240000000000000000e+02,1.230161056518554688e+02
1.230000000000000000e+02,1.295353546142578125e+02
1.220000000000000000e+02,1.413882751464843750e+02
1.210000000000000000e+02,1.254585571289062500e+02
1.200000000000000000e+02,1.419696884155273438e+02
1.190000000000000000e+02,1.310069046020507812e+02
1.180000000000000000e+02,1.249427032470703125e+02
1.170000000000000000e+02,1.384584579467773438e+02
1.160000000000000000e+02,1.367964553833007812e+02
1.150000000000000000e+02,1.506231613159179688e+02
1.140000000000000000e+02,1.323710632324218750e+02
1.130000000000000000e+02,1.635251693725585938e+02
1.120000000000000000e+02,1.252579803466796875e+02
1.110000000000000000e+02,1.390117492675781250e+02
1.100000000000000000e+02,1.337615966796875000e+02
1.090000000000000000e+02,1.306421661376953125e+02
1.080000000000000000e+02,1.346256713867187500e+02
1.070000000000000000e+02,1.341665267944335938e+02
1.060000000000000000e+02,1.237061691284179688e+02
1.050000000000000000e+02,1.166784744262695312e+02
1.040000000000000000e+02,1.268839645385742188e+02
1.030000000000000000e+02,1.559213562011718750e+02
1.020000000000000000e+02,1.245146331787109375e+02
1.010000000000000000e+02,1.282497482299804688e+02
1.000000000000000000e+02,1.195578994750976562e+02
9.900000000000000000e+01,1.277738037109375000e+02
9.800000000000000000e+01,1.081399688720703125e+02
9.700000000000000000e+01,1.175252304077148438e+02
9.600000000000000000e+01,1.146198272705078125e+02
9.500000000000000000e+01,1.280517120361328125e+02
9.400000000000000000e+01,1.091904296875000000e+02
9.300000000000000000e+01,1.225394897460937500e+02
9.200000000000000000e+01,1.193041381835937500e+02
9.100000000000000000e+01,8.116279602050781250e+01
9.000000000000000000e+01,1.256460647583007812e+02
8.900000000000000000e+01,1.054615554809570312e+02
8.800000000000000000e+01,1.238795623779296875e+02
8.700000000000000000e+01,1.248766174316406250e+02
8.600000000000000000e+01,1.224144668579101562e+02
8.500000000000000000e+01,1.122342834472656250e+02
8.400000000000000000e+01,1.112343826293945312e+02
8.300000000000000000e+01,1.099188690185546875e+02
8.200000000000000000e+01,1.110662841796875000e+02
8.100000000000000000e+01,1.046721954345703125e+02
8.000000000000000000e+01,1.149580154418945312e+02
7.900000000000000000e+01,9.519136047363281250e+01
7.800000000000000000e+01,1.210399856567382812e+02
7.700000000000000000e+01,1.135120697021484375e+02
7.600000000000000000e+01,1.160257492065429688e+02
7.500000000000000000e+01,9.995534515380859375e+01
7.400000000000000000e+01,9.928009796142578125e+01
7.300000000000000000e+01,1.043716430664062500e+02
7.200000000000000000e+01,9.435926055908203125e+01
7.100000000000000000e+01,1.079859161376953125e+02
7.000000000000000000e+01,1.003569793701171875e+02
6.900000000000000000e+01,1.017244873046875000e+02
6.800000000000000000e+01,1.195465393066406250e+02
6.700000000000000000e+01,8.388248443603515625e+01
6.600000000000000000e+01,9.872495269775390625e+01
6.500000000000000000e+01,9.070475769042968750e+01
6.400000000000000000e+01,8.115267944335937500e+01
6.300000000000000000e+01,9.830187225341796875e+01
6.200000000000000000e+01,8.482688903808593750e+01
6.100000000000000000e+01,7.085470581054687500e+01
6.000000000000000000e+01,1.010216140747070312e+02
5.900000000000000000e+01,8.171401214599609375e+01
5.800000000000000000e+01,8.569459533691406250e+01
5.700000000000000000e+01,7.764826202392578125e+01
5.600000000000000000e+01,7.699850463867187500e+01
5.500000000000000000e+01,6.881230926513671875e+01
5.400000000000000000e+01,6.931752014160156250e+01
5.300000000000000000e+01,6.970050811767578125e+01
5.200000000000000000e+01,8.260468292236328125e+01
5.100000000000000000e+01,6.754496002197265625e+01
5.000000000000000000e+01,8.319607543945312500e+01
4.900000000000000000e+01,7.712042999267578125e+01
4.800000000000000000e+01,4.782834625244140625e+01
4.700000000000000000e+01,6.745801544189453125e+01
4.600000000000000000e+01,5.352365112304687500e+01
4.500000000000000000e+01,7.055496215820312500e+01
4.400000000000000000e+01,7.027119445800781250e+01
4.300000000000000000e+01,5.442361450195312500e+01
4.200000000000000000e+01,3.650495147705078125e+01
4.100000000000000000e+01,5.933032226562500000e+01
4.000000000000000000e+01,4.326570129394531250e+01
3.900000000000000000e+01,5.026212310791015625e+01
3.800000000000000000e+01,4.232614135742187500e+01
3.700000000000000000e+01,4.959147644042968750e+01
3.600000000000000000e+01,5.478456115722656250e+01
3.500000000000000000e+01,5.697182464599609375e+01
3.400000000000000000e+01,4.226333618164062500e+01
3.300000000000000000e+01,3.050061035156250000e+01
3.200000000000000000e+01,4.224073791503906250e+01
3.100000000000000000e+01,3.441342926025390625e+01
3.000000000000000000e+01,3.850622558593750000e+01
2.900000000000000000e+01,1.983008575439453125e+01
2.800000000000000000e+01,3.165760803222656250e+01
2.700000000000000000e+01,4.473622131347656250e+01
2.600000000000000000e+01,3.080802154541015625e+01
2.500000000000000000e+01,1.193607330322265625e+01
2.400000000000000000e+01,1.405540466308593750e+01
2.300000000000000000e+01,2.714392089843750000e+01
2.200000000000000000e+01,9.941062927246093750e+00
2.100000000000000000e+01,1.996683502197265625e+01
2.000000000000000000e+01,2.013677215576171875e+01
1.900000000000000000e+01,4.836547851562500000e+00
1.800000000000000000e+01,0.000000000000000000e+00
1.700000000000000000e+01,2.154990386962890625e+01
1.600000000000000000e+01,0.000000000000000000e+00
1.500000000000000000e+01,1.392593383789062500e-01
1.400000000000000000e+01,1.551750183105468750e+00
1.300000000000000000e+01,6.258209228515625000e+00
1.200000000000000000e+01,8.442535400390625000e+00
1.100000000000000000e+01,0.000000000000000000e+00
1.000000000000000000e+01,0.000000000000000000e+00
9.000000000000000000e+00,2.424023437500000000e+01
8.000000000000000000e+00,7.103012084960937500e+00
7.000000000000000000e+00,1.299131774902343750e+01
6.000000000000000000e+00,1.510314941406250000e+00
5.000000000000000000e+00,9.228546142578125000e+00
4.000000000000000000e+00,4.401609802246093750e+01
3.000000000000000000e+00,1.514887237548828125e+01
2.000000000000000000e+00,2.793350219726562500e+00
1.000000000000000000e+00,1.431290435791015625e+01
0.000000000000000000e+00,4.973320007324218750e+00
1.550000000000000000e+02,2.132633819580078125e+02
1.540000000000000000e+02,2.175126571655273438e+02
1.530000000000000000e+02,2.037943649291992188e+02
1.520000000000000000e+02,2.114173049926757812e+02
1.510000000000000000e+02,1.929939422607421875e+02
1.500000000000000000e+02,2.161324310302734375e+02
1.490000000000000000e+02,2.046500854492187500e+02
